0; 0,000002
1; 0,000000
2; 0,000000
3; 0,000000
4; 0,000001
5; 0,000001
6; 0,000002
7; 0,000004
8; 0,000005
9; 0,000007
10; 0,000009
11; 0,000012
12; 0,000016
13; 0,000019
14; 0,000023
15; 0,000028
16; 0,000034
17; 0,000040
18; 0,000052
19; 0,000056
20; 0,000068
21; 0,000074
22; 0,000083
23; 0,000095
24; 0,000107
25; 0,000124
26; 0,000137
27; 0,000154
28; 0,000174
29; 0,000186
30; 0,000207
31; 0,000232
32; 0,000250
33; 0,000265
34; 0,000289
35; 0,000318
36; 0,000339
37; 0,000409
38; 0,000410
39; 0,000440
40; 0,000468
41; 0,000492
42; 0,000537
43; 0,000563
44; 0,000621
45; 0,000688
46; 0,000732
47; 0,000753
48; 0,000817
49; 0,000867
50; 0,000908
51; 0,000964
52; 0,001025
53; 0,001098
54; 0,001170
55; 0,001232
56; 0,001337
57; 0,001386
58; 0,001431
59; 0,001502
60; 0,001565
61; 0,001695
62; 0,001821
63; 0,001941
64; 0,002058
65; 0,002168
66; 0,002260
67; 0,002325
68; 0,002413
69; 0,002384
70; 0,002588
71; 0,002849
72; 0,002820
73; 0,002954
74; 0,002964
75; 0,003181
76; 0,003298
77; 0,003490
78; 0,003467
79; 0,003580
80; 0,003712
81; 0,003923
82; 0,003881
83; 0,004083
84; 0,004313
85; 0,004551
86; 0,004720
87; 0,004984
88; 0,005244
89; 0,005182
90; 0,005315
91; 0,005441
92; 0,005746
93; 0,005936
94; 0,006153
95; 0,006297
96; 0,006473
97; 0,006606
98; 0,006765
99; 0,006985
