0; 0,000375
1; 0,000368
2; 0,000368
3; 0,000374
4; 0,000372
5; 0,000372
6; 0,000372
7; 0,000375
8; 0,000376
9; 0,000377
10; 0,000376
11; 0,000374
12; 0,000375
13; 0,000372
14; 0,000372
15; 0,000374
16; 0,000374
17; 0,000372
18; 0,000372
19; 0,000374
20; 0,000374
21; 0,000374
22; 0,000373
23; 0,000373
24; 0,000373
25; 0,000372
26; 0,000373
27; 0,000373
28; 0,000373
29; 0,000373
30; 0,000373
31; 0,000373
32; 0,000376
33; 0,000375
34; 0,000372
35; 0,000372
36; 0,000372
37; 0,000372
38; 0,000372
39; 0,000372
40; 0,000372
41; 0,000373
42; 0,000369
43; 0,000369
44; 0,000370
45; 0,000374
46; 0,000368
47; 0,000368
48; 0,000374
49; 0,000377
50; 0,000374
51; 0,000373
52; 0,000374
53; 0,000374
54; 0,000374
55; 0,000374
56; 0,000372
57; 0,000372
58; 0,000375
59; 0,000374
60; 0,000374
61; 0,000367
62; 0,000369
63; 0,000374
64; 0,000375
65; 0,000378
66; 0,000374
67; 0,000376
68; 0,000374
69; 0,000374
70; 0,000374
71; 0,000374
72; 0,000371
73; 0,000370
74; 0,000372
75; 0,000373
76; 0,000372
77; 0,000372
78; 0,000373
79; 0,000372
80; 0,000372
81; 0,000375
82; 0,000374
83; 0,000371
84; 0,000372
85; 0,000372
86; 0,000372
87; 0,000372
88; 0,000372
89; 0,000376
90; 0,000374
91; 0,000371
92; 0,000371
93; 0,000374
94; 0,000375
95; 0,000372
96; 0,000372
97; 0,000374
98; 0,000372
99; 0,000372
100; 0,000372
101; 0,000372
102; 0,000372
103; 0,000372
104; 0,000374
105; 0,000374
106; 0,000375
107; 0,000376
108; 0,000373
109; 0,000375
110; 0,000373
111; 0,000374
112; 0,000371
113; 0,000372
114; 0,000374
115; 0,000377
116; 0,000373
117; 0,000372
118; 0,000372
119; 0,000369
120; 0,000369
121; 0,000370
122; 0,000370
123; 0,000370
124; 0,000370
125; 0,000372
126; 0,000372
127; 0,000369
128; 0,000369
129; 0,000372
130; 0,000372
131; 0,000373
132; 0,000375
133; 0,000373
134; 0,000373
135; 0,000374
136; 0,000373
137; 0,000373
138; 0,000374
139; 0,000372
140; 0,000369
141; 0,000369
142; 0,000370
143; 0,000369
144; 0,000369
145; 0,000376
146; 0,000372
147; 0,000372
148; 0,000369
149; 0,000369
150; 0,000375
151; 0,000374
152; 0,000377
153; 0,000375
154; 0,000374
155; 0,000374
156; 0,000375
157; 0,000371
158; 0,000372
159; 0,000372
160; 0,000372
161; 0,000372
162; 0,000375
163; 0,000374
164; 0,000374
165; 0,000375
166; 0,000372
167; 0,000369
168; 0,000370
169; 0,000369
170; 0,000369
171; 0,000370
172; 0,000369
173; 0,000369
