0;0
1;не число
2;0
3;не число
4;не число
5;не число
6;не число
7;не число
8;не число
9;0
10;0
11;0
12;1
13;1
14;1
15;1
16;1
17;1
18;1
19;1
20;1
21;1
22;1
23;1
24;2
25;2
26;2
27;2
28;2
29;2
30;2
31;2
32;2
33;2
34;2
35;3
36;3
37;3
38;3
39;3
40;3
41;3
42;4
43;4
44;4
45;4
46;4
47;4
48;4
49;4
50;4
51;5
52;5
53;5
54;5
55;5
56;6
57;6
58;6
59;6
60;6
61;6
62;6
63;7
64;7
65;7
66;7
67;7
68;8
69;8
70;8
71;8
72;8
73;8
74;9
75;9
76;9
77;9
78;10
79;10
80;10
81;10
82;10
83;11
84;11
85;11
86;11
87;12
88;12
89;12
90;12
91;13
92;13
93;13
94;13
95;14
96;14
97;14
98;14
99;15
100;15
101;15
102;16
103;16
104;16
105;16
106;16
107;17
108;17
109;17
110;18
111;18
112;18
113;18
114;19
115;19
116;20
117;20
118;20
119;20
120;21
121;21
122;21
123;22
124;22
125;22
126;23
127;23
128;23
129;24
130;24
131;24
132;25
133;25
134;25
135;26
136;26
137;26
138;27
139;27
140;28
141;28
142;28
143;29
144;29
145;29
146;30
147;31
148;30
149;31
150;31
151;32
152;32
153;32
154;33
155;33
156;34
157;34
158;34
159;35
160;35
161;35
162;36
163;37
164;37
165;37
166;38
167;38
168;38
169;39
170;39
171;40
172;40
173;41
174;41
175;42
176;42
177;42
178;43
179;43
180;44
181;44
182;45
183;45
184;46
185;46
186;47
187;47
188;48
189;49
190;49
191;49
192;49
193;50
194;50
195;51
196;51
197;52
198;53
199;53
200;53
201;54
202;55
203;55
204;55
205;56
206;57
207;57
208;58
209;58
210;59
211;59
212;60
213;60
214;61
215;61
216;62
217;62
218;63
219;63
220;64
221;65
222;65
223;66
224;67
225;67
226;68
227;68
228;69
229;70
230;70
231;70
232;71
233;71
234;72
235;73
236;73
237;74
238;75
239;76
240;77
241;76
242;78
243;78
244;78
245;79
246;80
247;80
248;81
249;81
250;82
251;82
252;83
253;83
254;85
255;84
256;85
257;86
258;87
259;87
260;88
261;88
262;89
263;90
264;90
265;91
266;92
267;93
268;93
269;94
270;94
271;96
272;97
273;97
274;97
275;97
276;98
277;99
278;100
279;101
280;101
281;102
282;103
283;103
284;104
285;105
286;105
287;106
288;107
289;108
