0;201
1;201
2;203
3;202
4;203
5;200
6;202
7;201
8;203
9;205
10;202
11;203
12;204
13;206
14;203
15;202
16;201
17;201
18;202
19;201
20;201
21;202
22;203
23;203
24;203
25;201
26;202
27;202
28;203
29;202
30;201
31;203
32;202
33;202
34;202
35;201
36;201
37;201
38;202
39;202
40;202
41;202
42;201
43;202
44;204
45;202
46;202
47;203
48;203
49;201
50;201
51;200
52;208
53;203
54;203
55;202
56;204
57;201
58;202
59;202
60;201
61;200
62;200
63;202
64;202
65;200
66;200
67;201
68;200
69;200
70;205
71;201
72;201
73;205
74;206
75;203
76;203
77;205
78;203
79;210
80;202
81;201
82;202
83;204
84;202
85;200
86;201
87;201
88;204
89;201
90;201
91;201
92;205
93;202
94;203
95;206
96;203
97;204
98;202
99;202
100;203
101;203
102;201
103;202
104;204
105;202
106;202
107;203
108;204
109;202
110;203
111;201
112;201
113;202
114;203
115;202
116;202
117;204
118;203
119;204
120;203
121;202
122;202
123;203
124;202
125;202
126;203
127;202
128;204
129;203
130;201
131;203
132;205
133;202
134;204
135;207
136;202
137;202
138;203
139;202
140;202
141;201
142;203
143;201
144;201
145;202
146;202
147;202
148;203
149;202
150;202
151;204
152;201
153;202
154;205
155;204
156;203
157;205
158;204
159;202
160;202
161;207
162;203
163;204
164;203
165;203
166;203
167;202
168;203
169;202
170;205
171;203
172;202
173;203
174;202
175;203
176;202
177;202
178;203
179;202
180;205
181;203
182;201
183;207
184;202
185;202
186;203
187;204
188;203
189;203
190;203
191;203
192;202
193;203
194;202
195;204
196;202
197;203
198;203
199;202
200;204
201;202
202;202
203;203
204;203
205;203
206;203
207;204
208;203
209;204
210;206
211;202
212;203
213;203
214;204
215;207
216;204
217;204
218;210
219;213
220;211
221;207
222;204
223;204
224;203
225;205
226;205
227;204
228;205
229;206
230;206
231;205
232;206
233;205
234;206
235;208
236;204
237;204
238;203
239;204
240;205
241;203
242;204
243;204
244;206
245;208
246;203
247;208
248;205
249;205
250;204
251;204
252;205
253;207
254;206
255;203
256;203
257;203
258;203
259;202
260;204
261;200
262;199
263;201
264;201
265;199
266;199
267;199
268;200
269;199
270;199
271;200
272;199
273;200
274;199
275;199
276;199
277;199
278;200
279;201
280;200
281;199
282;200
283;201
284;202
285;198
286;198
287;198
288;199
289;199
290;199
291;198
292;199
293;200
294;199
295;198
296;202
297;200
298;201
299;199
300;199
301;198
302;199
303;199
304;200
305;198
306;198
307;198
308;202
309;200
310;200
311;199
312;199
313;200
314;201
315;199
316;198
317;197
318;198
319;198
320;198
